# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416627942;0.00;122.35;688886.44;0.00;41681.82;0.00;0.00;0.00;0.00
axle;60;1416628002;0.00;186.53;590648.84;0.00;43454.69;0.00;0.00;0.00;0.00
axle;60;1416628062;0.00;164.56;545592.80;0.00;44872.11;0.00;0.00;0.00;0.00
axle;60;1416628122;0.00;81.65;421994.96;0.00;37326.98;0.00;0.00;0.00;0.00
axle;60;1416628182;0.00;182.87;562291.10;0.00;55656.85;0.00;0.00;0.00;0.00
axle;60;1416628242;0.07;158.29;544826.74;0.00;40478.16;0.00;0.00;0.00;0.00
axle;60;1416628302;0.00;133.98;518227.07;0.00;38881.90;0.00;0.00;0.00;0.00
axle;60;1416628362;0.00;134.22;469774.80;0.00;34865.99;0.00;0.00;0.00;0.00
axle;60;1416628422;0.00;131.02;388866.88;0.00;32629.22;0.00;0.00;0.00;0.00
axle;60;1416628482;0.00;154.54;536967.92;0.00;23101.79;0.00;0.00;0.00;0.00
