# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416626598;sda;1.53;0.00;153.38;100.00;0.00;1.57;0.35;0.05
axle;60;1416626658;sda;0.74;0.00;76.66;104.00;0.00;0.64;0.18;0.01
axle;60;1416626718;sda;0.38;0.00;36.28;94.26;0.00;0.70;0.17;0.01
axle;60;1416626778;sda;0.57;0.00;49.34;86.82;0.00;0.35;0.12;0.01
axle;60;1416626838;sda;0.57;0.00;49.45;87.06;0.00;1.18;0.12;0.01
axle;60;1416626898;sda;0.72;0.00;70.35;97.67;0.00;0.28;0.09;0.01
axle;60;1416626958;sda;0.52;0.00;42.34;81.81;0.00;1.55;0.13;0.01
axle;60;1416627018;sda;1.02;0.27;131.15;129.18;0.00;0.72;0.20;0.02
